plant_index,raw_mpbd_name,name_pattern,bmpdd_query_name,query_source,query_status,transformation_notes
586,Diospyros MONTANA Roxb. Var. CORDIFOLIA (Roxb.) Heirn.,INFRASPECIFIC_VAR,Diospyros MONTANA var. CORDIFOLIA,OFFLINE_RULE,READY,Preserved species binomial and var. rank + epithet; stripped species and varietal authors.
587,Diospyros MALABARICA (Desr.) Kostel,BINOMIAL_PARENTHETICAL_AUTHORITY,Diospyros MALABARICA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
588,Diosocorea PENTAPHYLLA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Diosocorea PENTAPHYLLA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
589,Dioscorea HISPIDA Dennstedt,SIMPLE_BINOMIAL_WITH_AUTHORITY,Dioscorea HISPIDA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
590,Dioscorea HAMILTONII Hook. f.,MULTI_AUTHOR_OR_COMPLEX,Dioscorea HAMILTONII,OFFLINE_RULE,READY,Preserved genus and species epithet; stripped multi-word/compound author citation.
591,Dioscorea BULBIFERA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Dioscorea BULBIFERA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
592,Dioscorea BELOPHYLLA (Prain) Haines,BINOMIAL_PARENTHETICAL_AUTHORITY,Dioscorea BELOPHYLLA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
593,Dioscorea ALATA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Dioscorea ALATA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
594,Dimocarpus LONGAN Lamk.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Dimocarpus LONGAN,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
595,Dillenia PENTAGYNA Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Dillenia PENTAGYNA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
596,Dillenia INDICA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Dillenia INDICA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
597,Digera ALTERNIFOLIA Asch.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Digera ALTERNIFOLIA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
598,Desmodium TRIFLORUM (L.) DC.,BINOMIAL_PARENTHETICAL_AUTHORITY,Desmodium TRIFLORUM,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
599,Desmodium styracifolium (Osbeck) Merr.,BINOMIAL_PARENTHETICAL_AUTHORITY,Desmodium styracifolium,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
600,Phyllodium PULCHELLUM (L.) Desv.,BINOMIAL_PARENTHETICAL_AUTHORITY,Phyllodium PULCHELLUM,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
601,Desmodium HETEROCARPON (L.) A. DC.,BINOMIAL_PARENTHETICAL_AUTHORITY,Desmodium HETEROCARPON,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
602,Desmodium GANGETICUM (L.) DC.,BINOMIAL_PARENTHETICAL_AUTHORITY,Desmodium GANGETICUM,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
603,Derris TRIFOLIATA Lour.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Derris TRIFOLIATA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
604,Derris ROBUSTA Benth.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Derris ROBUSTA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
605,Derris INDICA (Lamk.) Bennet.,BINOMIAL_PARENTHETICAL_AUTHORITY,Derris INDICA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
606,Derris ELLIPTICA Benth.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Derris ELLIPTICA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
607,Dendrophthoe FALCATA (L. f.) Ett.,BINOMIAL_PARENTHETICAL_AUTHORITY,Dendrophthoe FALCATA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
608,Dendrocalamus STRICTUS (Roxb.) Nees.,BINOMIAL_PARENTHETICAL_AUTHORITY,Dendrocalamus STRICTUS,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
609,Daucus CAROTA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Daucus CAROTA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
610,Datura METEL L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Datura METEL,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
611,Dalbergia VOLUBILIS Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Dalbergia VOLUBILIS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
612,Dalbergia STIPULACEA Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Dalbergia STIPULACEA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
613,Dalbergia SPINOSA Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Dalbergia SPINOSA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
614,Dalbergia SISSOO Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Dalbergia SISSOO,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
615,Dalbergia LATIFOLIA Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Dalbergia LATIFOLIA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
616,Dalbergia LANCEOLARIA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Dalbergia LANCEOLARIA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
617,Dactyloctenium AEGYPTIUM (L.) Beauv.,BINOMIAL_PARENTHETICAL_AUTHORITY,Dactyloctenium AEGYPTIUM,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
618,Cyperus SCARIOSUS Br.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cyperus SCARIOSUS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
619,Cyperus ROTUNDUS L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cyperus ROTUNDUS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
620,Cyperus IRIA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cyperus IRIA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
621,Cyperus ARTICULATUS L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cyperus ARTICULATUS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
622,Cynometra RAMIFLORA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cynometra RAMIFLORA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
623,Cynodon DACTYLON (L.)Pers.,BINOMIAL_PARENTHETICAL_AUTHORITY,Cynodon DACTYLON,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
624,Cymbopogon CITRATUS (DC.) Stapf.,BINOMIAL_PARENTHETICAL_AUTHORITY,Cymbopogon CITRATUS,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
625,Cymbidium ALOIFOLIUM (L.) Sw.,BINOMIAL_PARENTHETICAL_AUTHORITY,Cymbidium ALOIFOLIUM,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
626,Cuscuta REFLEXA Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cuscuta REFLEXA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
627,Cuscuta HYALINA Roth.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cuscuta HYALINA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
628,Curcuma ZEDOARIA Rosc.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Curcuma ZEDOARIA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
629,Curcuma LONGA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Curcuma LONGA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
630,Curcuma CAESIA Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Curcuma CAESIA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
631,Curcuma AROMATICA Salisb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Curcuma AROMATICA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
632,Curcuma ANGUSTIFOLIA Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Curcuma ANGUSTIFOLIA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
633,Curcuma AMADA Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Curcuma AMADA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
634,Curculigo ORCHIOIDES Gaertn.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Curculigo ORCHIOIDES,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
635,Cuminum CYMINUM L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cuminum CYMINUM,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
636,Cullen CORYLIFOLIA (L.) Medic.,BINOMIAL_PARENTHETICAL_AUTHORITY,Cullen CORYLIFOLIA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
637,Cucurbita MAXIMA Duch.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cucurbita MAXIMA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
638,Cucumis SATIVUS L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cucumis SATIVUS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
639,Cucumis MELO L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cucumis MELO,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
640,Cryptolepis dubia (Burm.f.) M.R.Almeida,BINOMIAL_PARENTHETICAL_AUTHORITY,Cryptolepis dubia,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
641,Cryptocoryne spiralis (Retz.) Fisch. ex Wydler,BINOMIAL_PARENTHETICAL_AUTHORITY,Cryptocoryne spiralis,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
642,Croton TIGLIUM L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Croton TIGLIUM,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
643,croton PERSIMILIS Müll.Arg.,SIMPLE_BINOMIAL_WITH_AUTHORITY,croton PERSIMILIS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
644,Croton CAUDATUS Geisel.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Croton CAUDATUS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
645,Croton BONPLANDIANUM Baill.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Croton BONPLANDIANUM,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
646,Crotalaria VERRUCOSA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Crotalaria VERRUCOSA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
647,Crotalaria SPECTABILIS Roth.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Crotalaria SPECTABILIS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
648,Crotalaria RETUSA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Crotalaria RETUSA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
649,Crotalaria PROSTRATA Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Crotalaria PROSTRATA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
650,Crotalaria PALLIDA Ait.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Crotalaria PALLIDA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
651,Crotalaria JUNCEA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Crotalaria JUNCEA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
652,Crotalaria CALYCINA Schrank,SIMPLE_BINOMIAL_WITH_AUTHORITY,Crotalaria CALYCINA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
653,Crotalaria ALBIDA Heyne ex Roth.,MULTI_AUTHOR_OR_COMPLEX,Crotalaria ALBIDA,OFFLINE_RULE,READY,Preserved genus and species epithet; stripped multi-word/compound author citation.
654,crotalaria ALATA D.Don,SIMPLE_BINOMIAL_WITH_AUTHORITY,crotalaria ALATA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
655,Crossandra INFUNDIBULIFORMIS (L.) Nees.,BINOMIAL_PARENTHETICAL_AUTHORITY,Crossandra INFUNDIBULIFORMIS,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
656,Crinum viviparum (Lam.) R.Ansari & V.J.Nair,BINOMIAL_PARENTHETICAL_AUTHORITY,Crinum viviparum,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
657,Crinum ASIATICUM L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Crinum ASIATICUM,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
658,Crateva religiosa G.Forst.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Crateva religiosa,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
659,Crassocephalum CREPIDIOIDES (Benth.) Moore,BINOMIAL_PARENTHETICAL_AUTHORITY,Crassocephalum CREPIDIOIDES,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
660,Cheilocostus SPECIOSUS (J.Koenig) C.D.Specht,BINOMIAL_PARENTHETICAL_AUTHORITY,Cheilocostus SPECIOSUS,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
661,Coriandrum SATIVUM L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Coriandrum SATIVUM,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
662,Cordia DICHOTOMA Forst. f.,MULTI_AUTHOR_OR_COMPLEX,Cordia DICHOTOMA,OFFLINE_RULE,READY,Preserved genus and species epithet; stripped multi-word/compound author citation.
663,Corchorus OLITORIUS L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Corchorus OLITORIUS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
664,Corchorus FASICULARIS Lamk.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Corchorus FASICULARIS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
665,Corchorus CAPSULARIS L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Corchorus CAPSULARIS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
666,Commiphora madagascariensis Jacq.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Commiphora madagascariensis,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
667,Commelina SUFFRUTICOSA Bl.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Commelina SUFFRUTICOSA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
668,Commelina PALUDOSA Bl.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Commelina PALUDOSA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
669,Commelina DIFFUSA Burm. f.,MULTI_AUTHOR_OR_COMPLEX,Commelina DIFFUSA,OFFLINE_RULE,READY,Preserved genus and species epithet; stripped multi-word/compound author citation.
670,Commelina BENGHALENSIS L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Commelina BENGHALENSIS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
671,Colocasia ESCULENTA (L.) Schott.,BINOMIAL_PARENTHETICAL_AUTHORITY,Colocasia ESCULENTA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
672,Colocasia AFFINIS Schott.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Colocasia AFFINIS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
673,Plectranthus amboinicus (Lour.) Spreng.,BINOMIAL_PARENTHETICAL_AUTHORITY,Plectranthus amboinicus,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
674,Coix LACHRYMA - JOBI L.,MULTI_AUTHOR_OR_COMPLEX,Coix LACHRYMA,OFFLINE_RULE,READY,Preserved genus and species epithet; stripped multi-word/compound author citation.
675,Cocos NUCIFERA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cocos NUCIFERA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
676,Cocculus HIRSUTUS (L.) W.Theob.,BINOMIAL_PARENTHETICAL_AUTHORITY,Cocculus HIRSUTUS,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
677,Coccinia GRANDIS (L.) Voigt.,BINOMIAL_PARENTHETICAL_AUTHORITY,Coccinia GRANDIS,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
678,Clitoria TARNETEA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Clitoria TARNETEA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
679,Clerodendrum laevifolium Blume.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Clerodendrum laevifolium,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
680,Clerodendrum INFORTUNATUM L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Clerodendrum INFORTUNATUM,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
681,Volkameria inermis L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Volkameria inermis,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
682,Clerodendrum INDICUM (L.) Kuntze.,BINOMIAL_PARENTHETICAL_AUTHORITY,Clerodendrum INDICUM,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
683,Cleome VISCOSA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cleome VISCOSA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
684,Cleome GYNANDRA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cleome GYNANDRA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
685,Clausena HEPTAPHYLLA (Roxb.) Wight.& Arn.,BINOMIAL_PARENTHETICAL_AUTHORITY,Clausena HEPTAPHYLLA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
686,Clausena EXCAVATA Burm. f.,MULTI_AUTHOR_OR_COMPLEX,Clausena EXCAVATA,OFFLINE_RULE,READY,Preserved genus and species epithet; stripped multi-word/compound author citation.
687,Citrus maxima (Burm.) Merr.,BINOMIAL_PARENTHETICAL_AUTHORITY,Citrus maxima,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
688,Citrus AURANTIFOLIA (Christ.) Sw.,BINOMIAL_PARENTHETICAL_AUTHORITY,Citrus AURANTIFOLIA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
689,Citrullus lanatus (Thunb.) Matsum. & Nakai,BINOMIAL_PARENTHETICAL_AUTHORITY,Citrullus lanatus,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
690,Cissus REPENS Lamk.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cissus REPENS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
691,Cissus REPENDA(Wight & Arn.) Vahl.,BINOMIAL_PARENTHETICAL_AUTHORITY,Cissus REPENDA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
692,Cissus QUADRANGULARIS L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cissus QUADRANGULARIS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
693,Cissus ELONGATA Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Cissus ELONGATA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
694,Cissus ASSAMICA (Lawson) Craib.,BINOMIAL_PARENTHETICAL_AUTHORITY,Cissus ASSAMICA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
695,Allium TUBEROSUM Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Allium TUBEROSUM,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
696,Allophylus DIMORPHUS Radlk. .,MULTI_AUTHOR_OR_COMPLEX,Allophylus DIMORPHUS,OFFLINE_RULE,READY,Preserved genus and species epithet; stripped multi-word/compound author citation.
697,Alocasia INDICA (Roxb.) Schott.,BINOMIAL_PARENTHETICAL_AUTHORITY,Alocasia INDICA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
698,Aloe BARBADENSIS Mill,SIMPLE_BINOMIAL_WITH_AUTHORITY,Aloe BARBADENSIS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
699,Alpinia CALCARATA Rosc.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Alpinia CALCARATA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
700,Alpinia CONCHIGERA Griff.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Alpinia CONCHIGERA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
701,Alpinia MALACCENSIS Rosc.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Alpinia MALACCENSIS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
702,Alpinia NIGRA (Gaertn.) Burtt.,BINOMIAL_PARENTHETICAL_AUTHORITY,Alpinia NIGRA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
703,Alstonia SCHOLARIS (L.) R. Br.,BINOMIAL_PARENTHETICAL_AUTHORITY,Alstonia SCHOLARIS,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
704,Alternanthera SESSILIS (L.) R. Br.,BINOMIAL_PARENTHETICAL_AUTHORITY,Alternanthera SESSILIS,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
705,Amaranthus SPINOSUS L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Amaranthus SPINOSUS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
706,Amaranthus VIRIDIS L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Amaranthus VIRIDIS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
707,Amischophacelus AXILLARIS (L.) R. R. & K.,BINOMIAL_PARENTHETICAL_AUTHORITY,Amischophacelus AXILLARIS,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
708,Ammannia BACCIFERA L,SIMPLE_BINOMIAL_WITH_AUTHORITY,Ammannia BACCIFERA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
709,Amomum AROMATICUM Roxb,SIMPLE_BINOMIAL_WITH_AUTHORITY,Amomum AROMATICUM,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
710,Amomum COSTATUM Benth.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Amomum COSTATUM,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
711,Amoora CUCULATA Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Amoora CUCULATA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
712,Amorphophallus CAMPANULATUS (Roxb.) Bl. ex. Decne.,BINOMIAL_PARENTHETICAL_AUTHORITY,Amorphophallus CAMPANULATUS,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
713,Ampelocissus BARBATA (Wall.) Planch.,BINOMIAL_PARENTHETICAL_AUTHORITY,Ampelocissus BARBATA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
714,Ampelocissus LATIFOLIA (Roxb.) Planch.,BINOMIAL_PARENTHETICAL_AUTHORITY,Ampelocissus LATIFOLIA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
715,Anacardium OCCIDENTALE L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Anacardium OCCIDENTALE,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
716,Anagallis ARVENSIS L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Anagallis ARVENSIS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
717,Anamirta COCCULUS (L.) W. & A.,BINOMIAL_PARENTHETICAL_AUTHORITY,Anamirta COCCULUS,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
718,Ananas SATIVUS Schult. f.,MULTI_AUTHOR_OR_COMPLEX,Ananas SATIVUS,OFFLINE_RULE,READY,Preserved genus and species epithet; stripped multi-word/compound author citation.
719,Andrographis PANICULATA (Burm. f.) Wall. ex Ness.,BINOMIAL_PARENTHETICAL_AUTHORITY,Andrographis PANICULATA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
720,Anisomeles INDICA (L.) Kuntze.,BINOMIAL_PARENTHETICAL_AUTHORITY,Anisomeles INDICA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
721,Annona RETICULATA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Annona RETICULATA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
722,Annona SQUAMOSA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Annona SQUAMOSA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
723,Anodendron MANUBRIATUM (Wall.) Merr.,BINOMIAL_PARENTHETICAL_AUTHORITY,Anodendron MANUBRIATUM,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
724,Anthocephalus CHINENSIS (Lamk.) Rich. ex Walp.,BINOMIAL_PARENTHETICAL_AUTHORITY,Anthocephalus CHINENSIS,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
725,Antidesma ROXBURGHII Wall.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Antidesma ROXBURGHII,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
726,Aphanamixis POLYSTACHYA (Wall.) R.N. Parker.,BINOMIAL_PARENTHETICAL_AUTHORITY,Aphanamixis POLYSTACHYA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
727,Aquilaria MALACCENSIS Lamk.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Aquilaria MALACCENSIS,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
728,Arachis HYPOGEA L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Arachis HYPOGEA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
729,Ardisia PANICULATA Roxb.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Ardisia PANICULATA,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
730,Ardisia SOLANACEA (Poir.) Roxb.,BINOMIAL_PARENTHETICAL_AUTHORITY,Ardisia SOLANACEA,OFFLINE_RULE,READY,Preserved clean binomial preceding parenthetical basionym author citation.
731,Areca CATECHU L.,SIMPLE_BINOMIAL_WITH_AUTHORITY,Areca CATECHU,OFFLINE_RULE,READY,Removed single botanical author abbreviation suffix.
