reconciliation_id,raw_scientific_name,normalized_scientific_name,raw_family,normalized_family,canonical_scientific_name,canonical_family,reconciliation_status,reconciliation_reason,confidence,evidence_source,evidence_reference,review_required,source_page_url
c4181183360feb53,Acacia FARNESIANA (L.) Willd.,acacia farnesiana (l.) willd.,Mimosaceae,mimosaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=10
a0fd4a6c442e4954,Acacia NILOTICA (L.) Willd. ex Del. ssp. INDICA (Benth.) Brenan.,acacia nilotica (l.) willd. ex del. ssp. indica (benth.) brenan.,Mimosaceae,mimosaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=10
9398e0b0e4211d0f,Acacia PENNATA (L.) Willd.,acacia pennata (l.) willd.,Mimosaceae,mimosaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=11
1e5f020b7baddd87,Acacia concinna (WILLD.) DC.,acacia concinna (willd.) dc.,Mimosaceae,mimosaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=11
72f47ecabae010fb,Acalypha INDICA L.,acalypha indica l.,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=11
be6a7ffaa6522381,Acampe praemorsa (Roxb.) Blatt. & McCann,acampe praemorsa (roxb.) blatt. & mccann,Orchidaceae,orchidaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=11
65c9554534b27b2a,Acanthus ILICIFOLIUS L.,acanthus ilicifolius l.,Acanthaceae,acanthaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=11
8ee8f19105bc64c3,Achyranthes ASPERA L.,achyranthes aspera l.,Amaranthaceae,amaranthaceae,,,POTENTIAL_DUPLICATE,Normalized scientific name appears 2 times. Original change type: CASE_ONLY.,MEDIUM,NONE,,TRUE,https://mpbd.cu.ac.bd/plants.php?pageno=11
a4c113e4c0e028e7,Acorus CALAMUS L.,acorus calamus l.,Acoraceae,acoraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=11
e4554f46f2bea523,Acronychia PEDUNCULATA (L.) Miq.,acronychia pedunculata (l.) miq.,Rutaceae,rutaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=11
2cf721162d144226,Actinodaphne gullavara (Buch.-Ham. ex Nees) M.R.Almeida,actinodaphne gullavara (buch.-ham. ex nees) m.r.almeida,Lauraceae,lauraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=11
2e5974d7149f1be3,Adenanthera PAVONINA L.,adenanthera pavonina l.,Mimosaceae,mimosaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=11
5f9a468ea1ca7961,Justicia adhatoda L.,justicia adhatoda l.,Acanthaceae,acanthaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=12
000ec8ca402ab01e,Adiantum capillus-veneris L,adiantum capillus-veneris l,Adiantaceae,adiantaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=12
90b8ad3242548b26,Adiantum INCISUM Forssk.,adiantum incisum forssk.,Adiantaceae,adiantaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=12
7a71052b92def78c,Adiantum LUNULATUM Burm. F.,adiantum lunulatum burm. f.,Adiantaceae,adiantaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=12
e92af649fecde028,Haldina cordifolia (Roxb.) Ridsdale,haldina cordifolia (roxb.) ridsdale,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=12
11672cb1ab0ddd24,Aegle MARMELOS (L.) Corr.,aegle marmelos (l.) corr.,Rutaceae,rutaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=12
d0c116e30396117e,Aganosma DICHOTOMA (Roth) K. Schum.,aganosma dichotoma (roth) k. schum.,Apocynaceae,apocynaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=12
cc62463a33675bfb,Ageratum CONYZOIDES L.,ageratum conyzoides l.,Asteraceae,asteraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=12
e9f431c666116729,Alangium SALVIFOLIUM (L. f.) Wang.,alangium salvifolium (l. f.) wang.,Alangiaceae,alangiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=12
b5c46ee659b8e51d,Albizia CHINENSIS (Osbeck) Merr.,albizia chinensis (osbeck) merr.,Mimosaceae,mimosaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=12
d7bd848cc6d50051,Albizzia LEBBECK (L.) Benth.,albizzia lebbeck (l.) benth.,Mimosaceae,mimosaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=13
630fe59afdc79d21,Albizia ODORATISSIMA (L. f.) Benth.,albizia odoratissima (l. f.) benth.,Mimosaceae,mimosaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=13
3cfcfc2065d3ee1a,Albizia PROCERA (Roxb.) Benth.,albizia procera (roxb.) benth.,Mimosaceae,mimosaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=13
b032d483379d9abe,Allamanda CATHARTICA L.,allamanda cathartica l.,Apocynaceae,apocynaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=13
8230ed08aa4f9011,Allium CEPA L.,allium cepa l.,Liliaceae,liliaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=13
f31042adc255deac,Allium SATIVUM L.,allium sativum l.,Liliaceae,liliaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=13
911cbb2135015601,Ziziphus RUGOSA Lam.,ziziphus rugosa lam.,Rhamnaceae,rhamnaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=13
4acf86929a4c2f34,Zizyphus oenoplia Mill.,zizyphus oenoplia mill.,Rhamnaceae,rhamnaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=13
d9c8a20fda21669b,Ziziphus jujuba Mill.,ziziphus jujuba mill.,Rhamnaceae,rhamnaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=13
aa6eb53242032b37,Zingiber ZERUMBET (L.) Roscoe ex Sm.,zingiber zerumbet (l.) roscoe ex sm.,Zingiberaceae,zingiberaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=13
1c0db8d19dab6b57,Zingiber OFFICINALE Rose.,zingiber officinale rose.,Zingiberaceae,zingiberaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=14
a9174e2392cd3d98,Zingiber MONTANUM (Koenig) Dietrich.,zingiber montanum (koenig) dietrich.,Zingiberaceae,zingiberaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=14
dddd59e8377c6b36,Zeuxine STRATEUMATICA Schlechter.,zeuxine strateumatica schlechter.,Orchidaceae,orchidaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=14
0a767cb9c663a488,Zea MAYS L.,zea mays l.,Poaceae,poaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=14
82cf705dbdeb9dfd,Zanthoxylum RHETSA (Roxb.) DC.,zanthoxylum rhetsa (roxb.) dc.,Rutaceae,rutaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=14
79719730f629a924,Zanthoxylum NITIDUM (Roxb.) DC.,zanthoxylum nitidum (roxb.) dc.,Rutaceae,rutaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=14
41cef0b4c39692fd,Zanonia INDICA L.,zanonia indica l.,Cucurbitaceae,cucurbitaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=14
a138929502fe210a,Xylyocarpus MOLUCCENSIS (Lam.) M.Roem.,xylyocarpus moluccensis (lam.) m.roem.,Meliaceae,meliaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=14
e6db3cf9cb8c7424,Xylocarpus GRANATUM Koen.,xylocarpus granatum koen.,Meliaceae,meliaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=14
304c83174d6e9dad,Tamilnadia uliginosa (Retz.) Tirveng. & Sastre,tamilnadia uliginosa (retz.) tirveng. & sastre,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=14
fa0234fcfb1ac80b,Catunaregam spinosa (Thunb.) Tirveng.,catunaregam spinosa (thunb.) tirveng.,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=15
482de1c351587103,Xanthium strumarium L.,xanthium strumarium l.,Asteraceae,asteraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=15
0f4640986f7d1a2d,Wrightia ARBOREA (Dennst.) Mabb.,wrightia arborea (dennst.) mabb.,Apocynaceae,apocynaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=15
5701a17d21e79254,Woodfordia FRUTICOSA (L.) Kurz.,woodfordia fruticosa (l.) kurz.,Lythraceae,lythraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=15
2d7f28b9400f3b32,Withania SOMNIFERA (L.) Dunal.,withania somnifera (l.) dunal.,Solanaceae,solanaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=15
dd2fdd9d1a46d547,Wikstroemia INDICA (L.) C.A. Mey.,wikstroemia indica (l.) c.a. mey.,Thymelaeaceae,thymelaeaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=15
a4e0e116e4fd7291,Sphagneticola calendulacea (L.) Pruski.,sphagneticola calendulacea (l.) pruski.,Asteraceae,asteraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=15
b4dda5184ab986b0,Dregea volubilis (L.f.) Benth. ex Hook.f.,dregea volubilis (l.f.) benth. ex hook.f.,Asclepiadaceae,asclepiadaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=15
5482ee4ad55d62ae,Vitis PENTAGONA (Roxb.) Lawson.,vitis pentagona (roxb.) lawson.,Vitaceae,vitaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=15
0000de9201a1c3c8,Vitex TRIFOLIA L. f.,vitex trifolia l. f.,Verbenaceae,verbenaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=15
0a7057fa56f1b022,Vitex pinnata L.,vitex pinnata l.,Verbenaceae,verbenaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=16
0463c0dde2a50017,Vitex PEDUNCULARIS Wall.,vitex peduncularis wall.,Verbenaceae,verbenaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=16
aff55b65b1a0c556,Vitex NEGUNDO L.,vitex negundo l.,Verbenaceae,verbenaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=16
86638ce4a33d2b9a,Viscum cruciatum Sieber ex Boiss.,viscum cruciatum sieber ex boiss.,Loranthaceae,loranthaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=16
3e608dfd65b6c499,Vigna UNGUICULATA (L.) Walp.,vigna unguiculata (l.) walp.,Fabaceae,fabaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=16
41a397eb4b75cff6,Vigna RADIATA (L.) Wilczek.,vigna radiata (l.) wilczek.,Fabaceae,fabaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=16
9ca32c53a16cee91,Vigna MUNGO (L.) Hepper,vigna mungo (l.) hepper,Fabaceae,fabaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=16
3da791db5695f938,Chrysopogon zizanioides (L.) Roberty.,chrysopogon zizanioides (l.) roberty.,Poaceae,poaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=16
f0a9015a04716a02,Vernonia PATULA (Dryand.) Merr.,vernonia patula (dryand.) merr.,Asteraceae,asteraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=16
af50e32e3b26c609,Vanda TESSELLATA (Roxb.) Hook. ex G. Don.,vanda tessellata (roxb.) hook. ex g. don.,Orchidaceae,orchidaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=16
2e0c5a7ecf0e4ca3,Vallisneria SPIRALIS L.,vallisneria spiralis l.,Hydrocharitaceae,hydrocharitaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=17
668162cc10bfcefd,Uvaria HAMILTONII Hook. f. & Thom.,uvaria hamiltonii hook. f. & thom.,Annonaceae,annonaceae,,,POTENTIAL_DUPLICATE,Normalized scientific name appears 2 times. Original change type: CASE_ONLY.,MEDIUM,NONE,,TRUE,https://mpbd.cu.ac.bd/plants.php?pageno=17
ba571a84f9298b7a,Drimia indica (Roxb.) Jessop.,drimia indica (roxb.) jessop.,Liliaceae,liliaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=17
3dcae1af2fae6db7,Urena LOBATA L.,urena lobata l.,Malvaceae,malvaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=17
54876fd733706e90,Urena SINUATA L.,urena sinuata l.,Malvaceae,malvaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=17
cecbb851c5d7cb44,Uraria PICTA (Jacq.) DC.,uraria picta (jacq.) dc.,Fabaceae,fabaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=17
d2055b9091925458,Uraria LAGOPODIOIDES (L.) DC.,uraria lagopodioides (l.) dc.,Fabaceae,fabaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=17
017a72141b3af8d2,Typhonium TRILOBATUM (L.) Schott.,typhonium trilobatum (l.) schott.,Araceae,araceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=17
67d36a49cfce1e48,Typha ELEPHANTINA Roxb.,typha elephantina roxb.,Typhaceae,typhaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=17
59f514f42edce13f,Tylophora INDICA (Burm.f.) Merr.,tylophora indica (burm.f.) merr.,Asclepiadaceae,asclepiadaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=17
3203c8eea1f66e9e,Triumfetta RHOMBOIDEA Jacq.,triumfetta rhomboidea jacq.,Tiliaceae,tiliaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=18
f4b89ad2bbefba3d,Trigonella FOENUM-GRAECUM L.,trigonella foenum-graecum l.,Fabaceae,fabaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=18
cb4dbd94d046dc3d,Tridax PROCUMBENS L.,tridax procumbens l.,Asteraceae,asteraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=18
58698fb414806682,Trichosanthes DIOICA Roxb.,trichosanthes dioica roxb.,Cucurbitaceae.,cucurbitaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: PUNCTUATION_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=18
a1dae8a2f5c19806,Trichosanthes CUCUMERINA L.,trichosanthes cucumerina l.,Cucurbitaceae.,cucurbitaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: PUNCTUATION_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=18
3ff40521e992964e,Trichosanthes BRACTEATA (Lam.) Voigt.,trichosanthes bracteata (lam.) voigt.,Cucurbitaceae.,cucurbitaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: PUNCTUATION_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=18
bc36f5a7f8335776,Tribulus TERRESTRIS L.,tribulus terrestris l.,Zygophyllaceae,zygophyllaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=18
11ed5b56e668f4ae,Trianthema PORTULACASTRUM L.,trianthema portulacastrum l.,Aizoaceae,aizoaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=18
3514b24761eee72f,Mallotus polycarpus (Benth.) Kulju & Welzen.,mallotus polycarpus (benth.) kulju & welzen.,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=18
1a65c12b0b142fe1,Trevesia PALMATA (Roxb. ex Lindl.) Vis.,trevesia palmata (roxb. ex lindl.) vis.,Araliaceae,araliaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=18
7e438eb1cfb6ffbb,Trema ORIENTALIS (L.) Bl.,trema orientalis (l.) bl.,Ulmaceae,ulmaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=19
252091586463594f,Trapa natans var. bispinosa (Roxb.) Makino,trapa natans var. bispinosa (roxb.) makino,Trapaceae,trapaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=19
77e308109de405e1,Tragia INVOLUCRATA L.,tragia involucrata l.,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=19
e510f4c81b3fa52a,Torenia ASIATICA L.,torenia asiatica l.,Scrophulariaceae,scrophulariaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=19
39d39561be99dd8c,Toona CILIATA J. Roem.,toona ciliata j. roem.,Meliaceae,meliaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=19
043aa94e408e8dad,Toddalia ASIATICA (L.) Lam.,toddalia asiatica (l.) lam.,Rutaceae,rutaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=19
280eda71c1e174b7,Tinospora CRISPA Miers.,tinospora crispa miers.,Menispermaceae,menispermaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=19
18f235aea694acb0,Tinospora sinensis (Lour.) Merr.,tinospora sinensis (lour.) merr.,Menispermaceae,menispermaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=19
85c76ba25c877400,Tiliacora racemosa Colebr.,tiliacora racemosa colebr.,Menispermaceae,menispermaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=19
22c33a43b6ea8249,Thunbergia GRANDIFLORA (Roxb. ex Rottl.) Roxb.,thunbergia grandiflora (roxb. ex rottl.) roxb.,Acanthaceae,acanthaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=19
02ecc870d78b8b36,Cascabela thevetia (L.) Lippold.,cascabela thevetia (l.) lippold.,Apocynaceae,apocynaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=20
