inchikey_connectivity,split,n_records,median_pchembl,min_pchembl,max_pchembl,conflict_T6,conflict_T5,label_T6,label_T5
VFLDPWHFBUODDF,flora,4,4.76,4.28,5.09,False,False,0.0,0.0
VGFHSGPMFRAPBJ,training_pool,1,5.72,5.72,5.72,False,False,0.0,1.0
VHCSZQUYNKUEQK,training_pool,1,5.05,5.05,5.05,False,False,0.0,1.0
VHGJVDSEBQVHRX,training_pool,1,5.1,5.1,5.1,False,False,0.0,1.0
VHSYYXRBWBHMNB,training_pool,1,4.43,4.43,4.43,False,False,0.0,0.0
VHVRQMAMHSTXLD,training_pool,1,5.15,5.15,5.15,False,False,0.0,1.0
VHWZIWIGNRZWFK,training_pool,1,5.19,5.19,5.19,False,False,0.0,1.0
VIMDFWOMPNGDMF,training_pool,1,5.08,5.08,5.08,False,False,0.0,1.0
VJDZAFANKNWYHT,training_pool,1,6.52,6.52,6.52,False,False,1.0,1.0
VJXYIASUBZUHMU,training_pool,1,7.4,7.4,7.4,False,False,1.0,1.0
VJYCOEIIIBNIEJ,training_pool,1,4.98,4.98,4.98,False,False,0.0,0.0
VJZKDNLUHNLJEZ,training_pool,2,5.3,4.6,6.0,True,True,,
VKAHIULTISIANE,training_pool,1,4.62,4.62,4.62,False,False,0.0,0.0
VKCVJTXXANYFGD,training_pool,1,4.51,4.51,4.51,False,False,0.0,0.0
VKGMHNWSONUQEC,training_pool,1,5.55,5.55,5.55,False,False,0.0,1.0
VKIQIKNZYOSHFW,training_pool,1,4.63,4.63,4.63,False,False,0.0,0.0
VKUCTHVTLJBHDT,training_pool,1,4.74,4.74,4.74,False,False,0.0,0.0
VKZOHVGEVVBJLI,training_pool,1,4.75,4.75,4.75,False,False,0.0,0.0
VLEUZFDZJKSGMX,flora,1,6.16,6.16,6.16,False,False,1.0,1.0
VLQFQWHSVBLMNM,training_pool,1,4.26,4.26,4.26,False,False,0.0,0.0
VLQHHSUVYKIMDZ,training_pool,1,5.11,5.11,5.11,False,False,0.0,1.0
VLZYADILQZRSFD,training_pool,2,4.51,4.14,4.88,False,False,0.0,0.0
VMNKBYZDOJQBIH,training_pool,1,5.16,5.16,5.16,False,False,0.0,1.0
VMPITZXILSNTON,training_pool,1,5.5,5.5,5.5,False,False,0.0,1.0
VMWQYEAAXYPFCW,training_pool,1,5.03,5.03,5.03,False,False,0.0,1.0
VNGQNGVIRPWFOS,training_pool,1,6.1,6.1,6.1,False,False,1.0,1.0
VNSGKCTWIGVDCV,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
VOHLZLMXJGAAHT,training_pool,1,4.11,4.11,4.11,False,False,0.0,0.0
VPLQJLKBIZSQAV,training_pool,1,5.68,5.68,5.68,False,False,0.0,1.0
VPZLUFUXSWACCE,training_pool,1,4.34,4.34,4.34,False,False,0.0,0.0
VQCXRIZAWVJTQC,training_pool,1,4.31,4.31,4.31,False,False,0.0,0.0
VQLLFMFUJZSRNU,training_pool,1,4.84,4.84,4.84,False,False,0.0,0.0
VQUWFGFSCGNAMJ,training_pool,1,4.61,4.61,4.61,False,False,0.0,0.0
VQVAOQIYIYYOJN,training_pool,1,7.12,7.12,7.12,False,False,1.0,1.0
VRAXEUOPAYYORT,training_pool,1,4.22,4.22,4.22,False,False,0.0,0.0
VRNJUSJNNZDCAE,training_pool,1,5.52,5.52,5.52,False,False,0.0,1.0
VRUCBLAUNYFIPA,training_pool,1,6.57,6.57,6.57,False,False,1.0,1.0
VRVDZPBFYOIWQP,training_pool,1,6.43,6.43,6.43,False,False,1.0,1.0
VSFNTSQLLVIKMG,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
VSQLZYPQFJIORU,training_pool,1,6.08,6.08,6.08,False,False,1.0,1.0
VSUTUTIGOVBVSY,training_pool,1,5.12,5.12,5.12,False,False,0.0,1.0
VTTVOWODYFXGJO,training_pool,1,6.1,6.1,6.1,False,False,1.0,1.0
VUBPQQGAVFBONT,training_pool,1,4.53,4.53,4.53,False,False,0.0,0.0
VUBVLRJKVTZJLO,training_pool,1,4.47,4.47,4.47,False,False,0.0,0.0
VUELNKHOACUCIS,training_pool,1,4.54,4.54,4.54,False,False,0.0,0.0
VUUACPISHJGNFP,training_pool,1,5.41,5.41,5.41,False,False,0.0,1.0
VVGLPZDNIYZYJM,training_pool,1,4.42,4.42,4.42,False,False,0.0,0.0
VVJKTSKZDFTNKL,training_pool,1,4.72,4.72,4.72,False,False,0.0,0.0
VVYDUAYNVQZALE,training_pool,1,5.7,5.7,5.7,False,False,0.0,1.0
VWIZNMROODLCAH,training_pool,1,6.3,6.3,6.3,False,False,1.0,1.0
VWZIKFAOFGYHNE,training_pool,1,4.71,4.71,4.71,False,False,0.0,0.0
VXMGDASMKDBSLO,training_pool,1,4.51,4.51,4.51,False,False,0.0,0.0
VYERBHSCSOLBFI,training_pool,1,5.48,5.48,5.48,False,False,0.0,1.0
VYMDGNCVAMGZFE,training_pool,1,5.52,5.52,5.52,False,False,0.0,1.0
VYMRHGYLWDUCCA,training_pool,1,4.07,4.07,4.07,False,False,0.0,0.0
VYQNWZOUAUKGHI,training_pool,1,5.99,5.99,5.99,False,False,0.0,1.0
VYSLHVPRDSHMNT,training_pool,1,5.2,5.2,5.2,False,False,0.0,1.0
VYZKNVAXMQPLHY,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
VZCIAZMKVAJRCL,training_pool,2,6.06,5.27,6.85,True,False,,1.0
VZFOLZSIMZZIKN,training_pool,1,5.2,5.2,5.2,False,False,0.0,1.0
VZFSDYNQLFGJKX,training_pool,1,5.45,5.45,5.45,False,False,0.0,1.0
VZFWOGVRKBWPKJ,training_pool,1,4.35,4.35,4.35,False,False,0.0,0.0
WALKEHMKBYERLO,training_pool,1,4.34,4.34,4.34,False,False,0.0,0.0
WAZQAZKAZLXFMK,training_pool,1,4.44,4.44,4.44,False,False,0.0,0.0
WBAUABWXAYXASI,training_pool,1,5.79,5.79,5.79,False,False,0.0,1.0
WBAUJPYWZXLTGY,training_pool,1,6.92,6.92,6.92,False,False,1.0,1.0
WBDWQUMGBQZQKW,training_pool,1,5.26,5.26,5.26,False,False,0.0,1.0
WBXTYTPVMJUOSX,training_pool,1,4.4,4.4,4.4,False,False,0.0,0.0
WCCFYIUYTAJWFD,training_pool,1,4.69,4.69,4.69,False,False,0.0,0.0
WDAGSKDAQKTQGQ,training_pool,1,4.01,4.01,4.01,False,False,0.0,0.0
WDAOZAXXZFWIOD,training_pool,1,4.76,4.76,4.76,False,False,0.0,0.0
WDCSJGAJZYETNP,training_pool,1,6.06,6.06,6.06,False,False,1.0,1.0
WEUHPBJZVFOCIY,training_pool,1,7.13,7.13,7.13,False,False,1.0,1.0
WFUZFBZSOJKKFQ,training_pool,1,4.57,4.57,4.57,False,False,0.0,0.0
WGCGQSURBOEJJA,training_pool,1,4.38,4.38,4.38,False,False,0.0,0.0
WGTJLXQITFRCTR,training_pool,1,6.22,6.22,6.22,False,False,1.0,1.0
WHKSEHKYYXHCTA,training_pool,1,6.54,6.54,6.54,False,False,1.0,1.0
WJFKNYWRSNBZNX,training_pool,1,6.71,6.71,6.71,False,False,1.0,1.0
WJVDIWQRDUFPKF,training_pool,1,7.27,7.27,7.27,False,False,1.0,1.0
WLEMOPWVEYNARP,training_pool,1,6.41,6.41,6.41,False,False,1.0,1.0
WLFJJROWUATIOC,training_pool,1,5.47,5.47,5.47,False,False,0.0,1.0
WLFSEEOKFBUFLP,training_pool,1,5.21,5.21,5.21,False,False,0.0,1.0
WLPAWGDABFYIPX,training_pool,1,4.57,4.57,4.57,False,False,0.0,0.0
WLWOWZLOWWPDRR,training_pool,1,5.6,5.6,5.6,False,False,0.0,1.0
WMQPXCDMTTVYMR,training_pool,1,5.44,5.44,5.44,False,False,0.0,1.0
WMWGEXYVYKDABP,training_pool,2,4.835,4.76,4.91,False,False,0.0,0.0
WNFIMLNJZQTRHX,training_pool,1,6.39,6.39,6.39,False,False,1.0,1.0
WNHWHFHOTYLCBQ,training_pool,1,4.02,4.02,4.02,False,False,0.0,0.0
WOBUKGPQDSRSPN,training_pool,1,4.65,4.65,4.65,False,False,0.0,0.0
WOOSKEULIBABRR,training_pool,1,6.21,6.21,6.21,False,False,1.0,1.0
WORCCYVLMMTGFR,training_pool,1,4.63,4.63,4.63,False,False,0.0,0.0
WPUXDICHLLZBRH,training_pool,1,4.62,4.62,4.62,False,False,0.0,0.0
WPYQXCORZGBFKS,training_pool,1,4.12,4.12,4.12,False,False,0.0,0.0
WQGOWYVBXVBECY,training_pool,1,5.06,5.06,5.06,False,False,0.0,1.0
WQLJLPDGSLZYEP,training_pool,1,5.81,5.81,5.81,False,False,0.0,1.0
WQVBAYOMZJYFJK,training_pool,1,5.48,5.48,5.48,False,False,0.0,1.0
WRQFOMMHNDHSPD,training_pool,1,4.89,4.89,4.89,False,False,0.0,0.0
WRUXGKMVLXUASU,training_pool,1,6.92,6.92,6.92,False,False,1.0,1.0
WSCRVCJAJAXULJ,training_pool,1,4.58,4.58,4.58,False,False,0.0,0.0
WSKYPJGASMQVQC,training_pool,1,5.49,5.49,5.49,False,False,0.0,1.0
WTKXNYQLUXPOLK,training_pool,1,4.07,4.07,4.07,False,False,0.0,0.0
WTOORHANEMAYPO,training_pool,2,4.815,4.44,5.19,False,False,0.0,0.0
WTSWMDMCVUDWNV,training_pool,1,4.87,4.87,4.87,False,False,0.0,0.0
WTURSDNIJCLTQU,training_pool,1,4.36,4.36,4.36,False,False,0.0,0.0
WUGHRYZSQCDWCT,training_pool,1,5.24,5.24,5.24,False,False,0.0,1.0
WUNYHDHBUKRWBK,training_pool,1,7.7,7.7,7.7,False,False,1.0,1.0
WVMKHZFGKXZRFP,training_pool,2,5.865,5.43,6.3,False,False,0.0,1.0
WVQMNFHYJBWNDO,training_pool,1,7.09,7.09,7.09,False,False,1.0,1.0
WVSOERYRTLIVHL,training_pool,1,6.31,6.31,6.31,False,False,1.0,1.0
WVTUWXNHDHSOOZ,training_pool,1,4.42,4.42,4.42,False,False,0.0,0.0
WWCOYKGGJVFNGO,training_pool,1,6.21,6.21,6.21,False,False,1.0,1.0
WWELQAHDMBIJQD,training_pool,1,4.37,4.37,4.37,False,False,0.0,0.0
WWZRRRDQLCSEED,training_pool,1,5.39,5.39,5.39,False,False,0.0,1.0
WXXURXCYKRMJTM,training_pool,1,6.15,6.15,6.15,False,False,1.0,1.0
WYMPMNZWERFHGE,training_pool,1,6.04,6.04,6.04,False,False,1.0,1.0
WYRUXQCDQBMXFY,training_pool,1,4.42,4.42,4.42,False,False,0.0,0.0
WYTDPUYUSRWWCD,training_pool,1,5.12,5.12,5.12,False,False,0.0,1.0
WYVGTVJHYRLPIO,training_pool,1,5.83,5.83,5.83,False,False,0.0,1.0
WYWHKKSPHMUBEB,training_pool,1,6.22,6.22,6.22,False,False,1.0,1.0
WZQRQFRPTKNESB,training_pool,1,6.32,6.32,6.32,False,False,1.0,1.0
WZUHLHPTPRMFIC,training_pool,1,5.29,5.29,5.29,False,False,0.0,1.0
WZXLSMRCLDEQJR,training_pool,1,5.31,5.31,5.31,False,False,0.0,1.0
XATBEIKLYMUFRR,training_pool,1,6.23,6.23,6.23,False,False,1.0,1.0
XAVZMVCQMPSHMP,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
XBMVFVILTOKBLZ,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
XCHKYZONRHDRBY,training_pool,2,5.085,4.38,5.79,False,True,0.0,
XCNHDBDVIVAJHX,training_pool,1,5.25,5.25,5.25,False,False,0.0,1.0
XDORUBCJWRPCMU,training_pool,1,4.94,4.94,4.94,False,False,0.0,0.0
XFFOMNJIDRDDLQ,training_pool,1,4.0,4.0,4.0,False,False,0.0,0.0
XGAVKLLYKCBUQT,training_pool,1,6.05,6.05,6.05,False,False,1.0,1.0
XGSGQDRZXZOXAL,training_pool,1,6.85,6.85,6.85,False,False,1.0,1.0
XGZRZTKRJGVGSI,training_pool,1,6.09,6.09,6.09,False,False,1.0,1.0
XHFSJZHATNKAKR,training_pool,1,5.24,5.24,5.24,False,False,0.0,1.0
XHKFFJSTNFVKSY,training_pool,1,4.24,4.24,4.24,False,False,0.0,0.0
XIPWEBQITIJTCZ,training_pool,1,5.6,5.6,5.6,False,False,0.0,1.0
XIPYFDKZPWWWGS,training_pool,1,4.6,4.6,4.6,False,False,0.0,0.0
XJOSBPJHURVJFY,training_pool,1,5.4,5.4,5.4,False,False,0.0,1.0
XLDKMNHAXYWQCC,training_pool,1,7.35,7.35,7.35,False,False,1.0,1.0
XLKYVXUSUJVBTF,training_pool,1,4.37,4.37,4.37,False,False,0.0,0.0
XLLSSYMPYWALGH,training_pool,2,6.535,6.32,6.75,False,False,1.0,1.0
XMBKCBHNFMSAEA,training_pool,1,5.46,5.46,5.46,False,False,0.0,1.0
XMEPOMUQTCQNMC,training_pool,1,7.13,7.13,7.13,False,False,1.0,1.0
XMOCLSLCDHWDHP,flora,1,4.02,4.02,4.02,False,False,0.0,0.0
XMXSTOSUSVTYPQ,training_pool,1,4.07,4.07,4.07,False,False,0.0,0.0
XMYNRFMUTJHHIC,training_pool,1,5.42,5.42,5.42,False,False,0.0,1.0
XOENMZNSDCQIPO,training_pool,1,5.62,5.62,5.62,False,False,0.0,1.0
XOJPIEDVJHMQEJ,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
XOMNQOPLQKUSOR,training_pool,1,4.92,4.92,4.92,False,False,0.0,0.0
XPBQEWXBKRTDQB,training_pool,1,4.34,4.34,4.34,False,False,0.0,0.0
XPJBWWMZBBJPJA,training_pool,1,4.3,4.3,4.3,False,False,0.0,0.0
XPNFVSVIBZOUIM,training_pool,1,4.38,4.38,4.38,False,False,0.0,0.0
XQGKEIYUUUKXAH,training_pool,1,4.78,4.78,4.78,False,False,0.0,0.0
XRHRZRHLXNWUTF,training_pool,1,7.19,7.19,7.19,False,False,1.0,1.0
XRMGAEQKAZUUKD,training_pool,1,5.58,5.58,5.58,False,False,0.0,1.0
XRSLWJGSCSCHSS,training_pool,1,7.12,7.12,7.12,False,False,1.0,1.0
XSEGDVOAKVYGFX,training_pool,1,4.78,4.78,4.78,False,False,0.0,0.0
XSSUBDJHWZZNPL,training_pool,1,4.97,4.97,4.97,False,False,0.0,0.0
XTDMKGFJRUDIKB,training_pool,1,6.1,6.1,6.1,False,False,1.0,1.0
XTLZOYVEZYSKKL,training_pool,1,4.38,4.38,4.38,False,False,0.0,0.0
XTVDLWUNJWNOGA,training_pool,1,4.3,4.3,4.3,False,False,0.0,0.0
XUIMZWHJUVXRFX,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
XUMZYVTUPBUWOY,training_pool,1,4.2,4.2,4.2,False,False,0.0,0.0
XUPCBKGIPJPDGW,training_pool,1,5.44,5.44,5.44,False,False,0.0,1.0
XVFQMXWWGPLDRE,training_pool,1,6.24,6.24,6.24,False,False,1.0,1.0
XVLXLYYBNIGSNU,training_pool,1,4.37,4.37,4.37,False,False,0.0,0.0
XXLFDXWVPBNPQA,training_pool,1,4.48,4.48,4.48,False,False,0.0,0.0
XXWZFMCFBPXXFF,training_pool,1,5.44,5.44,5.44,False,False,0.0,1.0
XXXVGINRZSHYHM,training_pool,2,6.145,5.11,7.18,True,False,,1.0
XYNOMYGVSOXKJX,training_pool,1,5.51,5.51,5.51,False,False,0.0,1.0
XYPOZNYKHAQGHD,training_pool,1,4.65,4.65,4.65,False,False,0.0,0.0
XZBCHXZIDAPGAW,training_pool,1,4.45,4.45,4.45,False,False,0.0,0.0
XZDKRJXCZKYDNA,training_pool,1,4.75,4.75,4.75,False,False,0.0,0.0
XZPZMCTWLAHJGB,training_pool,1,5.16,5.16,5.16,False,False,0.0,1.0
XZTIZOUPEBFRAS,training_pool,1,5.29,5.29,5.29,False,False,0.0,1.0
YAGVGZRCFDSMDV,training_pool,1,6.1,6.1,6.1,False,False,1.0,1.0
YALPORKUDWSYAM,training_pool,1,6.21,6.21,6.21,False,False,1.0,1.0
YBEGHAAVDAFSSE,training_pool,1,9.0,9.0,9.0,False,False,1.0,1.0
YBOWAHQKNFIXBD,training_pool,2,5.99,5.82,6.16,False,False,0.0,1.0
YBUPKAFNJNXZCU,training_pool,2,5.045,4.65,5.44,False,False,0.0,1.0
YCCKDSXKAGIMNB,training_pool,1,5.46,5.46,5.46,False,False,0.0,1.0
YCMQQDZQXUJCTD,training_pool,1,5.14,5.14,5.14,False,False,0.0,1.0
YCVNAUDTLXBCJV,training_pool,1,4.8,4.8,4.8,False,False,0.0,0.0
YDDRNICHOGPHSJ,training_pool,1,5.05,5.05,5.05,False,False,0.0,1.0
YDIDEQHRPVKNMB,training_pool,1,4.94,4.94,4.94,False,False,0.0,0.0
YDQYCQZPMXCGMM,training_pool,1,6.7,6.7,6.7,False,False,1.0,1.0
YDUPYYYSVNHBLL,training_pool,1,5.4,5.4,5.4,False,False,0.0,1.0
YECOEALYOOMIEB,training_pool,1,4.16,4.16,4.16,False,False,0.0,0.0
YEPGGYKOTCQGAU,training_pool,1,5.87,5.87,5.87,False,False,0.0,1.0
YEQSTNZQZFQNKF,training_pool,1,4.87,4.87,4.87,False,False,0.0,0.0
YFKJDWYHRXIZFN,training_pool,1,4.77,4.77,4.77,False,False,0.0,0.0
YFUHWDPSKXJUAK,training_pool,1,6.82,6.82,6.82,False,False,1.0,1.0
YFULQFFHNIVGPN,training_pool,1,6.32,6.32,6.32,False,False,1.0,1.0
YFYONHYUUJDOCL,training_pool,1,5.96,5.96,5.96,False,False,0.0,1.0
YFZQQBMUCPICOL,training_pool,1,6.7,6.7,6.7,False,False,1.0,1.0
YGFVMPRTUQKSCQ,training_pool,1,4.99,4.99,4.99,False,False,0.0,0.0
YGLGOLHWMZAACM,training_pool,1,5.27,5.27,5.27,False,False,0.0,1.0
YGLJCPOBGVXDAD,training_pool,1,6.85,6.85,6.85,False,False,1.0,1.0
YHPIWFZVGYDONZ,training_pool,1,5.09,5.09,5.09,False,False,0.0,1.0
YHXZNEINGMVCBQ,training_pool,1,4.5,4.5,4.5,False,False,0.0,0.0
YIDYOKGMLNVNKI,training_pool,1,5.87,5.87,5.87,False,False,0.0,1.0
YIFZKRGUGKLILR,training_pool,1,4.65,4.65,4.65,False,False,0.0,0.0
YILKRQSNHJJFJH,training_pool,1,4.81,4.81,4.81,False,False,0.0,0.0
YIPHRJJRJSKOFJ,training_pool,1,4.77,4.77,4.77,False,False,0.0,0.0
YIUDBBNIBASXOU,training_pool,1,7.37,7.37,7.37,False,False,1.0,1.0
YJCAZHSMJLTVQV,training_pool,1,4.45,4.45,4.45,False,False,0.0,0.0
YJVDVVFPGPAHQX,training_pool,1,5.92,5.92,5.92,False,False,0.0,1.0
YKAPJCGZRGXSIP,training_pool,1,4.03,4.03,4.03,False,False,0.0,0.0
YKBZLLVSEVPVRR,training_pool,1,7.39,7.39,7.39,False,False,1.0,1.0
YKLBIEVEUQEIAV,training_pool,1,4.25,4.25,4.25,False,False,0.0,0.0
YKPUWZUDDOIDPM,flora,2,5.615,5.42,5.81,False,False,0.0,1.0
YKTQNXNBVRMYNF,training_pool,2,4.89,4.85,4.93,False,False,0.0,0.0
YLMNREJKXSQVHX,training_pool,1,4.53,4.53,4.53,False,False,0.0,0.0
YLVLFSASFDTMCP,training_pool,1,5.51,5.51,5.51,False,False,0.0,1.0
YMBXTVYHTMGZDW,training_pool,1,5.19,5.19,5.19,False,False,0.0,1.0
YMNRYTSZOBEQFB,training_pool,1,4.76,4.76,4.76,False,False,0.0,0.0
YMXUABAWYDXQKS,training_pool,1,5.58,5.58,5.58,False,False,0.0,1.0
YNIHZRKWZCFFTF,training_pool,1,6.77,6.77,6.77,False,False,1.0,1.0
YNJHCNYGWCDCLK,training_pool,1,5.4,5.4,5.4,False,False,0.0,1.0
YNVJOQCPHWKWSO,flora,1,4.3,4.3,4.3,False,False,0.0,0.0
YOHLWAAJAOZBKF,training_pool,1,4.0,4.0,4.0,False,False,0.0,0.0
YOUTVOXKKLOMJX,training_pool,1,4.62,4.62,4.62,False,False,0.0,0.0
YOZCXTOUYGNYMT,training_pool,1,5.52,5.52,5.52,False,False,0.0,1.0
YPEWWAVXGZAWDT,training_pool,1,4.77,4.77,4.77,False,False,0.0,0.0
YPUKGRYHGPSOGX,training_pool,1,4.71,4.71,4.71,False,False,0.0,0.0
YQLWJESVKCCSDD,training_pool,1,4.25,4.25,4.25,False,False,0.0,0.0
YQNWZWMKLDQSAC,training_pool,1,8.29,8.29,8.29,False,False,1.0,1.0
YQRPRWFATMATGD,training_pool,1,5.09,5.09,5.09,False,False,0.0,1.0
YRRFIBPGPRSMJJ,training_pool,1,6.37,6.37,6.37,False,False,1.0,1.0
YRWKQWGTCAXBFL,training_pool,1,4.36,4.36,4.36,False,False,0.0,0.0
YRZASYCIZSWCKB,training_pool,1,4.51,4.51,4.51,False,False,0.0,0.0
YSDJBKAMQOFRPG,training_pool,1,4.19,4.19,4.19,False,False,0.0,0.0
YSPFTDIQDFVVLO,training_pool,1,4.06,4.06,4.06,False,False,0.0,0.0
YUSDGTLMDWWCOF,training_pool,1,6.57,6.57,6.57,False,False,1.0,1.0
YUWBBWHECQSIKL,training_pool,1,4.52,4.52,4.52,False,False,0.0,0.0
YUYGIQKCRIEWAR,training_pool,1,4.82,4.82,4.82,False,False,0.0,0.0
YVAOFGAOVRXLLB,training_pool,1,5.06,5.06,5.06,False,False,0.0,1.0
YVCINYUJSBPRQS,training_pool,1,4.68,4.68,4.68,False,False,0.0,0.0
YVHLXYXUEUOZHQ,training_pool,1,5.91,5.91,5.91,False,False,0.0,1.0
YVIRRQDZMKKAFR,training_pool,1,4.58,4.58,4.58,False,False,0.0,0.0
YVNMRWQDSVWHMD,training_pool,1,4.52,4.52,4.52,False,False,0.0,0.0
YVZIBNGIENXYSE,training_pool,1,5.24,5.24,5.24,False,False,0.0,1.0
YXTCXJAYXBJFMN,training_pool,1,4.62,4.62,4.62,False,False,0.0,0.0
YYALXWOCHMHYLS,training_pool,1,6.12,6.12,6.12,False,False,1.0,1.0
YYHFBBQMCXAWJV,training_pool,1,5.72,5.72,5.72,False,False,0.0,1.0
YYVXKMPRWKMQAC,training_pool,1,4.72,4.72,4.72,False,False,0.0,0.0
YYYKMCPSKNHGLP,training_pool,1,4.57,4.57,4.57,False,False,0.0,0.0
ZAEMKGJZZJJJLD,training_pool,1,7.46,7.46,7.46,False,False,1.0,1.0
ZAIXJKNFYYBUFG,training_pool,1,6.36,6.36,6.36,False,False,1.0,1.0
ZBDNKMRXKULILB,training_pool,2,5.635,5.5,5.77,False,False,0.0,1.0
ZBLZPYUIJXDMGS,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
ZBPLOVFIXSTCRZ,training_pool,1,8.07,8.07,8.07,False,False,1.0,1.0
ZCHIJNKLPIPVGQ,training_pool,1,6.28,6.28,6.28,False,False,1.0,1.0
ZDRRWJXUUKAASS,training_pool,1,4.69,4.69,4.69,False,False,0.0,0.0
ZEFPPDBVBWXRHW,training_pool,1,5.22,5.22,5.22,False,False,0.0,1.0
ZEXKREHQAIROAG,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
ZFFYQVIHYPYXPI,training_pool,1,4.47,4.47,4.47,False,False,0.0,0.0
ZFKBWSREWJOSSJ,training_pool,4,5.3149999999999995,4.5,6.16,True,True,,
ZGNRKLLCRYGEIK,training_pool,1,5.17,5.17,5.17,False,False,0.0,1.0
ZHEBXNMYNJDOGM,training_pool,1,5.13,5.13,5.13,False,False,0.0,1.0
ZHRMSIDYCXFKFH,training_pool,1,5.13,5.13,5.13,False,False,0.0,1.0
ZHSBUNIACINLPW,training_pool,1,5.63,5.63,5.63,False,False,0.0,1.0
ZHWIKUYCPQHTGA,training_pool,1,4.54,4.54,4.54,False,False,0.0,0.0
ZHXUEUKVDMWSKV,training_pool,1,6.6,6.6,6.6,False,False,1.0,1.0
ZICPVCHQEIJFKO,training_pool,1,6.11,6.11,6.11,False,False,1.0,1.0
ZINNGAUEQDMHNV,training_pool,1,5.8,5.8,5.8,False,False,0.0,1.0
ZJIBDVBTKQSZQZ,training_pool,1,5.28,5.28,5.28,False,False,0.0,1.0
ZKEXYAFRYOEKTR,training_pool,1,5.43,5.43,5.43,False,False,0.0,1.0
ZKYGSXURZRZQTM,training_pool,1,5.52,5.52,5.52,False,False,0.0,1.0
ZLHDOXPADGPKBN,training_pool,1,5.57,5.57,5.57,False,False,0.0,1.0
ZLKXJTFNFOFRKW,training_pool,1,7.1,7.1,7.1,False,False,1.0,1.0
ZLLFDDWDIHEBRO,training_pool,1,4.22,4.22,4.22,False,False,0.0,0.0
ZLOZBOGSCGGPFN,training_pool,1,6.72,6.72,6.72,False,False,1.0,1.0
ZLQPWAYREUZUCL,training_pool,1,4.5,4.5,4.5,False,False,0.0,0.0
ZLXJXNJHBCFWAG,training_pool,1,5.52,5.52,5.52,False,False,0.0,1.0
ZMIZKLFUKIHSJC,training_pool,1,7.39,7.39,7.39,False,False,1.0,1.0
ZMUUYQXIXHEHKH,training_pool,1,4.09,4.09,4.09,False,False,0.0,0.0
ZNBMTIXROHIRAA,training_pool,1,4.44,4.44,4.44,False,False,0.0,0.0
ZNJHGPCAFLJJHW,training_pool,1,6.08,6.08,6.08,False,False,1.0,1.0
ZOKIDNXTWRYXKQ,training_pool,1,5.89,5.89,5.89,False,False,0.0,1.0
ZOKYIFYCPTXDCW,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
ZPPWPZZIZWEACX,training_pool,1,4.41,4.41,4.41,False,False,0.0,0.0
ZQMGNORHKBCQLC,training_pool,1,4.59,4.59,4.59,False,False,0.0,0.0
ZQNACYCKMYUNKS,training_pool,1,6.52,6.52,6.52,False,False,1.0,1.0
ZQRHHQIODRUYCQ,training_pool,1,5.18,5.18,5.18,False,False,0.0,1.0
ZQRNLKDRXSNLKR,training_pool,1,6.62,6.62,6.62,False,False,1.0,1.0
ZRCURVJXQGLLOZ,training_pool,2,5.165,5.0,5.33,False,False,0.0,1.0
ZRFRMAUYISSNTM,training_pool,1,4.48,4.48,4.48,False,False,0.0,0.0
ZRVUJXDFFKFLMG,training_pool,5,5.66,4.44,5.88,False,True,0.0,
ZRXNNNLXDZLQEL,training_pool,1,5.3,5.3,5.3,False,False,0.0,1.0
ZSGDYNVQAVIADC,training_pool,1,6.08,6.08,6.08,False,False,1.0,1.0
ZSJUWFAOKZZZMO,training_pool,1,5.39,5.39,5.39,False,False,0.0,1.0
ZSRPJFBRCNQTJM,training_pool,1,8.3,8.3,8.3,False,False,1.0,1.0
ZSYPIPFQOQGYHH,flora,1,4.85,4.85,4.85,False,False,0.0,0.0
ZTJJIBURSBTUAR,training_pool,1,5.12,5.12,5.12,False,False,0.0,1.0
ZUSLJHHXDFIEBK,training_pool,1,4.9,4.9,4.9,False,False,0.0,0.0
ZUWRAORRDMOPTP,training_pool,1,4.67,4.67,4.67,False,False,0.0,0.0
ZUZQTKJXIWLYMU,training_pool,1,6.68,6.68,6.68,False,False,1.0,1.0
ZWCWIYZZQPFRBQ,training_pool,1,4.96,4.96,4.96,False,False,0.0,0.0
ZXFPVIQVVULPBC,training_pool,1,4.31,4.31,4.31,False,False,0.0,0.0
ZXIRUKJWLADSJS,training_pool,1,7.05,7.05,7.05,False,False,1.0,1.0
ZYIUJYQYPHQSFL,training_pool,1,4.31,4.31,4.31,False,False,0.0,0.0
ZYQXVDBRPIHOGV,training_pool,1,6.7,6.7,6.7,False,False,1.0,1.0
ZZCBOUGLBWORTF,training_pool,1,4.97,4.97,4.97,False,False,0.0,0.0
ZZVUBXIMHCRPKZ,training_pool,1,4.97,4.97,4.97,False,False,0.0,0.0
