inchikey_connectivity,split,n_records,median_pchembl,min_pchembl,max_pchembl,conflict_T6,conflict_T5,label_T6,label_T5
BSVYAVGKELKMSW,training_pool,1,4.2,4.2,4.2,False,False,0.0,0.0
BSXXNWJAWJMLNZ,training_pool,1,6.14,6.14,6.14,False,False,1.0,1.0
BSYNRYMUTXBXSQ,training_pool,6,4.49,4.0,5.62,False,True,0.0,
BSYXTLLMKFYJQV,training_pool,1,4.81,4.81,4.81,False,False,0.0,0.0
BTCFRFXRKBIDFS,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
BTCLPNFZFNORBW,training_pool,1,5.23,5.23,5.23,False,False,0.0,1.0
BTDKREINPBQMKK,training_pool,1,6.5,6.5,6.5,False,False,1.0,1.0
BTILXBLYQUCKKU,training_pool,1,7.43,7.43,7.43,False,False,1.0,1.0
BTVCUBHJRIGKQW,training_pool,2,6.76,6.52,7.0,False,False,1.0,1.0
BUBLYHKCONKUCO,training_pool,1,7.82,7.82,7.82,False,False,1.0,1.0
BUCJUMIAUUHQKH,training_pool,1,5.12,5.12,5.12,False,False,0.0,1.0
BUUDNGAFTAUGOD,training_pool,1,5.2,5.2,5.2,False,False,0.0,1.0
BUYKDHPKUXNGFL,training_pool,1,5.02,5.02,5.02,False,False,0.0,1.0
BVGIEGKOFBSINK,training_pool,1,5.6,5.6,5.6,False,False,0.0,1.0
BVHCPVREOGFUNX,training_pool,1,6.35,6.35,6.35,False,False,1.0,1.0
BVHXUYBNEWQDBT,training_pool,1,6.94,6.94,6.94,False,False,1.0,1.0
BVJXFCNWFASLKA,training_pool,1,5.96,5.96,5.96,False,False,0.0,1.0
BVLDTQOJHAZUMB,training_pool,2,6.305,5.72,6.89,True,False,,1.0
BVMHGKDLDJCDMO,training_pool,1,5.98,5.98,5.98,False,False,0.0,1.0
BVQAEEMZQBCHCW,training_pool,1,8.52,8.52,8.52,False,False,1.0,1.0
BVSIQUZJRPUQTJ,training_pool,1,5.24,5.24,5.24,False,False,0.0,1.0
BVTKIDUJDDUWNM,training_pool,1,7.08,7.08,7.08,False,False,1.0,1.0
BVVWKCGVVHVCQE,training_pool,1,5.4,5.4,5.4,False,False,0.0,1.0
BVZXSBMLTOYNIL,training_pool,1,10.1,10.1,10.1,False,False,1.0,1.0
BWCJJGGZRYKPID,training_pool,1,5.02,5.02,5.02,False,False,0.0,1.0
BWHLPLXXIDYSNW,training_pool,2,5.57,4.22,6.92,True,True,,
BWPQTVZCMXKOKH,training_pool,1,7.21,7.21,7.21,False,False,1.0,1.0
BWWGQVVECVBFOE,training_pool,2,5.824999999999999,5.35,6.3,False,False,0.0,1.0
BXAQXSDKYWJOFG,training_pool,1,6.17,6.17,6.17,False,False,1.0,1.0
BXKQWMSQWNZDTH,training_pool,2,6.92,6.92,6.92,False,False,1.0,1.0
BXLMSRCAQQNRNB,training_pool,1,4.48,4.48,4.48,False,False,0.0,0.0
BXMYDSKKAKYONI,training_pool,1,7.57,7.57,7.57,False,False,1.0,1.0
BXOFFZDMKRHPKI,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
BXSNVZCIQOQNET,training_pool,1,7.05,7.05,7.05,False,False,1.0,1.0
BXWXSFGWBFZMJC,training_pool,1,5.96,5.96,5.96,False,False,0.0,1.0
BYBLEWFAAKGYCD,training_pool,1,4.59,4.59,4.59,False,False,0.0,0.0
BYSFUFWKSHKBNL,training_pool,1,6.82,6.82,6.82,False,False,1.0,1.0
BYVMLUTZTHOPKN,training_pool,1,7.41,7.41,7.41,False,False,1.0,1.0
BYVYFWLNFBUGID,training_pool,1,7.52,7.52,7.52,False,False,1.0,1.0
BYYNTQBNEZMCAR,training_pool,1,4.59,4.59,4.59,False,False,0.0,0.0
BZDNZDCNMJTHQZ,training_pool,1,8.3,8.3,8.3,False,False,1.0,1.0
BZEGJNGRURKXSM,training_pool,1,4.07,4.07,4.07,False,False,0.0,0.0
BZFRYEZCJXGWLX,training_pool,1,5.07,5.07,5.07,False,False,0.0,1.0
BZGLZGKCJCBZNL,training_pool,1,6.28,6.28,6.28,False,False,1.0,1.0
BZLAZSCSSCESCS,training_pool,1,4.73,4.73,4.73,False,False,0.0,0.0
BZNFRRPUMXAVHO,training_pool,1,5.03,5.03,5.03,False,False,0.0,1.0
BZOBGQWGXDLWEF,training_pool,1,8.3,8.3,8.3,False,False,1.0,1.0
BZQGZEQWQDVATR,training_pool,1,6.92,6.92,6.92,False,False,1.0,1.0
BZRFQAQPAKAOKR,training_pool,1,6.7,6.7,6.7,False,False,1.0,1.0
BZYLEJKXQKMYAI,training_pool,1,5.11,5.11,5.11,False,False,0.0,1.0
BZZAGRLRLWESCS,training_pool,1,5.35,5.35,5.35,False,False,0.0,1.0
CADYKNKPEWDIGJ,training_pool,1,7.79,7.79,7.79,False,False,1.0,1.0
CAEBFYCJQYXHGD,training_pool,1,7.3,7.3,7.3,False,False,1.0,1.0
CALFSGSUDFWDAW,training_pool,1,4.99,4.99,4.99,False,False,0.0,0.0
CAQAACVIDLCMLM,training_pool,1,6.6,6.6,6.6,False,False,1.0,1.0
CARDZWUJKAFXIX,training_pool,1,7.5,7.5,7.5,False,False,1.0,1.0
CBBRCRGHYBDUFY,training_pool,2,7.125,6.55,7.7,False,False,1.0,1.0
CBEDFJLNGRMUQV,training_pool,1,6.06,6.06,6.06,False,False,1.0,1.0
CBEOOXYUBYSDTI,training_pool,1,7.35,7.35,7.35,False,False,1.0,1.0
CBPIQQDZRVMUPW,training_pool,1,6.33,6.33,6.33,False,False,1.0,1.0
CBQWOUFQYNLUTC,training_pool,1,7.85,7.85,7.85,False,False,1.0,1.0
CBTXNDXNHJRLKJ,training_pool,2,5.46,5.2,5.72,False,False,0.0,1.0
CBUNQTSLJBKXPU,training_pool,1,4.18,4.18,4.18,False,False,0.0,0.0
CBXFUGGFUHJDAX,training_pool,1,5.35,5.35,5.35,False,False,0.0,1.0
CCCROWRPYAZVBI,training_pool,1,6.17,6.17,6.17,False,False,1.0,1.0
CCCWBUURASCWHC,training_pool,1,5.61,5.61,5.61,False,False,0.0,1.0
CCJUIADWUOKEND,training_pool,1,6.52,6.52,6.52,False,False,1.0,1.0
CCMWVFHINAQHDU,training_pool,1,4.66,4.66,4.66,False,False,0.0,0.0
CCRRXQOCINWOLN,training_pool,1,6.37,6.37,6.37,False,False,1.0,1.0
CCVDPDRPPMKLTE,training_pool,2,6.305,6.21,6.4,False,False,1.0,1.0
CCXDKXNHRXJUOE,training_pool,1,7.05,7.05,7.05,False,False,1.0,1.0
CCZASVSAEXZSCZ,training_pool,1,6.28,6.28,6.28,False,False,1.0,1.0
CDDVIIQSCCZVKS,training_pool,1,4.42,4.42,4.42,False,False,0.0,0.0
CDKGMARHPWOGRO,training_pool,1,5.42,5.42,5.42,False,False,0.0,1.0
CDMHSMOZNZFYIK,training_pool,1,6.92,6.92,6.92,False,False,1.0,1.0
CDNINLNBPIYEHO,training_pool,1,7.22,7.22,7.22,False,False,1.0,1.0
CDTWKWWISKGXNM,training_pool,1,5.76,5.76,5.76,False,False,0.0,1.0
CDUKBWNKUSEEJJ,training_pool,1,8.46,8.46,8.46,False,False,1.0,1.0
CDYDNSAEJNAEKC,training_pool,1,6.92,6.92,6.92,False,False,1.0,1.0
CDYJZPBAXXLNTJ,training_pool,1,4.15,4.15,4.15,False,False,0.0,0.0
CEJJHALSAPDYER,training_pool,1,5.86,5.86,5.86,False,False,0.0,1.0
CEOWGNHGKRXAKI,training_pool,1,6.06,6.06,6.06,False,False,1.0,1.0
CEPZNNZVYRWCJD,training_pool,1,5.4,5.4,5.4,False,False,0.0,1.0
CEWVXPZMZGBSJN,training_pool,1,8.7,8.7,8.7,False,False,1.0,1.0
CEXFXPGETITBPC,training_pool,2,6.12,6.09,6.15,False,False,1.0,1.0
CEYOMRXFAPHFIJ,training_pool,1,7.3,7.3,7.3,False,False,1.0,1.0
CFJQWYGTUKVKTB,training_pool,1,8.7,8.7,8.7,False,False,1.0,1.0
CFLVAXAAGJCMLB,training_pool,2,6.140000000000001,6.07,6.21,False,False,1.0,1.0
CFMPDXYFWIFIRY,training_pool,1,8.15,8.15,8.15,False,False,1.0,1.0
CFRFWENQINXUII,training_pool,1,6.42,6.42,6.42,False,False,1.0,1.0
CFWCZPFWDBOUHF,training_pool,1,6.34,6.34,6.34,False,False,1.0,1.0
CFXPKVMPMGGWHX,training_pool,1,5.23,5.23,5.23,False,False,0.0,1.0
CGGVRZZLSSPNEE,training_pool,1,5.64,5.64,5.64,False,False,0.0,1.0
CGIGDMFJXJATDK,training_pool,55,6.08,4.11,9.85,True,True,,
CGWQUOKSCDOWTG,training_pool,1,7.28,7.28,7.28,False,False,1.0,1.0
CHJMEHVGESAPSR,training_pool,1,7.12,7.12,7.12,False,False,1.0,1.0
CHOFHDGORCPUPG,training_pool,1,6.77,6.77,6.77,False,False,1.0,1.0
CHUNHRFIWQZFCI,training_pool,2,5.925,5.5,6.35,False,False,0.0,1.0
CHVDZCLOELVALQ,training_pool,1,4.0,4.0,4.0,False,False,0.0,0.0
CIIFPTDYENWNLM,training_pool,1,4.69,4.69,4.69,False,False,0.0,0.0
CILKNIHLGBJDEL,training_pool,1,5.01,5.01,5.01,False,False,0.0,1.0
CIMZKNZIVLVJNK,training_pool,1,5.92,5.92,5.92,False,False,0.0,1.0
CIVHIXIGLQCZCV,training_pool,1,7.39,7.39,7.39,False,False,1.0,1.0
CIYFRTFMUUESOQ,training_pool,1,7.05,7.05,7.05,False,False,1.0,1.0
CJACECOSCQHMQC,training_pool,1,6.99,6.99,6.99,False,False,1.0,1.0
CJAWPKAYKMKKAD,training_pool,2,8.09,7.59,8.59,False,False,1.0,1.0
CJCPRVUKZFMQGA,training_pool,1,5.47,5.47,5.47,False,False,0.0,1.0
CJDLUJLMSNNDEB,training_pool,1,5.65,5.65,5.65,False,False,0.0,1.0
CJDONCDHIIUZIQ,training_pool,1,6.33,6.33,6.33,False,False,1.0,1.0
CJQBFAVDDWNVHT,training_pool,1,7.62,7.62,7.62,False,False,1.0,1.0
CJUZROJXXHOZNU,training_pool,1,7.31,7.31,7.31,False,False,1.0,1.0
CKAGNYHIHXYZET,training_pool,1,6.03,6.03,6.03,False,False,1.0,1.0
CKGUNXIOZYDUPF,training_pool,1,4.85,4.85,4.85,False,False,0.0,0.0
CKHSBMPDVLORNB,training_pool,1,7.32,7.32,7.32,False,False,1.0,1.0
CKKXCPZQKHHECC,training_pool,1,6.46,6.46,6.46,False,False,1.0,1.0
CKLPECFHCLIYKN,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
CKMGIAVCGSOXAT,training_pool,1,6.01,6.01,6.01,False,False,1.0,1.0
CKTUGDQFDNCZCX,training_pool,1,7.72,7.72,7.72,False,False,1.0,1.0
CKUMNNZMISUIQZ,training_pool,1,7.22,7.22,7.22,False,False,1.0,1.0
CKYMQKPEKCVHMI,training_pool,1,5.92,5.92,5.92,False,False,0.0,1.0
CKZXGSXFPSXIRT,training_pool,1,6.03,6.03,6.03,False,False,1.0,1.0
CLEJIKNYKPUJCS,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
CLPUNKXEFJOSCM,training_pool,1,7.89,7.89,7.89,False,False,1.0,1.0
CLRGHUBHANRUMX,training_pool,1,8.78,8.78,8.78,False,False,1.0,1.0
CLSNKNUDWZOTNV,training_pool,1,5.29,5.29,5.29,False,False,0.0,1.0
CLSUIINOTIZKGF,training_pool,1,6.17,6.17,6.17,False,False,1.0,1.0
CMAXXISYQHVGOB,training_pool,1,5.48,5.48,5.48,False,False,0.0,1.0
CMCUIBJDJUGWQY,training_pool,2,6.734999999999999,5.77,7.7,True,False,,1.0
CMDVIXPVUCWVBP,training_pool,1,5.57,5.57,5.57,False,False,0.0,1.0
CMEXTGCHGVNYOB,training_pool,1,6.7,6.7,6.7,False,False,1.0,1.0
CMIBLDCMENOSKH,training_pool,1,7.52,7.52,7.52,False,False,1.0,1.0
CMIPTRNHBKCQEM,training_pool,1,5.9,5.9,5.9,False,False,0.0,1.0
CMLFLJYYVZMZEF,training_pool,1,5.12,5.12,5.12,False,False,0.0,1.0
CMRLMMCGTLUUHA,training_pool,1,5.32,5.32,5.32,False,False,0.0,1.0
CMTBYFJMHRVZIE,training_pool,1,7.12,7.12,7.12,False,False,1.0,1.0
CMUMSCGMRBNTLN,training_pool,1,5.96,5.96,5.96,False,False,0.0,1.0
CMWTZPSULFXXJA,training_pool,13,4.97,4.28,6.55,True,True,,
CNGVURRRRSANRN,training_pool,1,6.48,6.48,6.48,False,False,1.0,1.0
CNIULSUYTFOEHN,training_pool,1,4.75,4.75,4.75,False,False,0.0,0.0
CNOMOEITTQLGJX,training_pool,1,4.95,4.95,4.95,False,False,0.0,0.0
CNYIWXYZNOJHQE,training_pool,1,6.58,6.58,6.58,False,False,1.0,1.0
CNYVDGNVBLSXLF,training_pool,1,6.3,6.3,6.3,False,False,1.0,1.0
COAQKUPDYYYTMU,training_pool,1,5.64,5.64,5.64,False,False,0.0,1.0
COBPUIABHPLUMD,training_pool,1,7.37,7.37,7.37,False,False,1.0,1.0
COBVPYXANNBBCS,training_pool,1,5.46,5.46,5.46,False,False,0.0,1.0
COFLSICEEKWURS,training_pool,1,6.66,6.66,6.66,False,False,1.0,1.0
COIRSVPTDJIIKY,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
COJVCBPBWAKEIL,training_pool,1,7.04,7.04,7.04,False,False,1.0,1.0
COJVSUCMGPNJHG,training_pool,1,7.25,7.25,7.25,False,False,1.0,1.0
COKDBCCJSNVXKO,training_pool,2,10.7,10.7,10.7,False,False,1.0,1.0
COMKBMNVBVCEFX,training_pool,1,6.41,6.41,6.41,False,False,1.0,1.0
COPANKICKKUPAC,training_pool,1,6.1,6.1,6.1,False,False,1.0,1.0
CORNRPUMDIAZQC,training_pool,1,7.31,7.31,7.31,False,False,1.0,1.0
CPCDNKFXSPUXSE,training_pool,1,5.11,5.11,5.11,False,False,0.0,1.0
CPFLNRGVTFXXMN,training_pool,1,5.52,5.52,5.52,False,False,0.0,1.0
CPGBITKHHPQFPE,training_pool,1,5.22,5.22,5.22,False,False,0.0,1.0
CPWSVKDSMILXBD,training_pool,1,7.43,7.43,7.43,False,False,1.0,1.0
CQADCPOYZDVTID,training_pool,1,4.68,4.68,4.68,False,False,0.0,0.0
CQEDUEBRINEBGP,training_pool,1,4.43,4.43,4.43,False,False,0.0,0.0
CQUOHLVOGPLZCN,training_pool,1,4.44,4.44,4.44,False,False,0.0,0.0
CQVZYKXHVWHDDF,training_pool,1,7.7,7.7,7.7,False,False,1.0,1.0
CQXXTFQXVYVGGA,training_pool,1,5.52,5.52,5.52,False,False,0.0,1.0
CQYLKZGMROSKOK,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
CRARWETUOCZGOC,training_pool,1,5.79,5.79,5.79,False,False,0.0,1.0
CRIXUXNTLYDAIZ,training_pool,1,7.41,7.41,7.41,False,False,1.0,1.0
CRLDDGZPTMXLTR,training_pool,1,5.57,5.57,5.57,False,False,0.0,1.0
CRLITSSANWJYLP,training_pool,1,7.78,7.78,7.78,False,False,1.0,1.0
CRMFBTQUPQALSY,training_pool,1,7.35,7.35,7.35,False,False,1.0,1.0
CRTFPNCZXZINQK,training_pool,1,5.85,5.85,5.85,False,False,0.0,1.0
CRTMFJUMTRDGPM,training_pool,1,5.85,5.85,5.85,False,False,0.0,1.0
CRVCUFCXEZQYLM,training_pool,1,6.3,6.3,6.3,False,False,1.0,1.0
CSCOFCJZZSLCNM,training_pool,1,4.72,4.72,4.72,False,False,0.0,0.0
CSEPEVFNTFMBAE,training_pool,1,5.89,5.89,5.89,False,False,0.0,1.0
CSHFHJNMIMPJST,training_pool,1,7.22,7.22,7.22,False,False,1.0,1.0
CSKVNQMICWIARL,training_pool,1,6.72,6.72,6.72,False,False,1.0,1.0
CSOISVJKLBMNCK,training_pool,1,7.54,7.54,7.54,False,False,1.0,1.0
CSSUZNLFUOMICW,training_pool,1,5.01,5.01,5.01,False,False,0.0,1.0
CSYDLWAKOSNOAE,training_pool,2,7.075,6.75,7.4,False,False,1.0,1.0
CTDNBGDNFAVNQA,training_pool,1,7.14,7.14,7.14,False,False,1.0,1.0
CTGPIHLEOYRNCV,training_pool,1,5.72,5.72,5.72,False,False,0.0,1.0
CTGRQQITDNERQV,training_pool,1,6.13,6.13,6.13,False,False,1.0,1.0
CTTVVMXBXWWNQS,training_pool,1,6.14,6.14,6.14,False,False,1.0,1.0
CTXHVGYKJRVUPO,training_pool,1,5.07,5.07,5.07,False,False,0.0,1.0
CTYTWVYNLUZWIC,training_pool,1,5.58,5.58,5.58,False,False,0.0,1.0
CUAONCDEYDRODA,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
CUHTUSNYDQACPN,training_pool,1,5.38,5.38,5.38,False,False,0.0,1.0
CUIDMPSXUBHFLG,training_pool,1,7.72,7.72,7.72,False,False,1.0,1.0
CUILXGLONARMAR,training_pool,1,6.05,6.05,6.05,False,False,1.0,1.0
CUJAYBPDKMIWOJ,training_pool,1,8.03,8.03,8.03,False,False,1.0,1.0
CUSHWDQBJKSQCC,training_pool,1,8.7,8.7,8.7,False,False,1.0,1.0
CUTHJLRURVNRGL,training_pool,1,5.16,5.16,5.16,False,False,0.0,1.0
CUVUXNULRBGYON,training_pool,2,6.76,6.05,7.47,False,False,1.0,1.0
CVHYSZGLJBKYOG,training_pool,1,7.46,7.46,7.46,False,False,1.0,1.0
CVMUUPNNEPVQCL,training_pool,1,6.92,6.92,6.92,False,False,1.0,1.0
CVOMEMREDHPJGV,training_pool,1,4.38,4.38,4.38,False,False,0.0,0.0
CVPSIMWFHZLLEZ,training_pool,1,7.42,7.42,7.42,False,False,1.0,1.0
CVTWWUQHTBCDEB,training_pool,1,5.43,5.43,5.43,False,False,0.0,1.0
CVWNHYPGKTUTJX,training_pool,1,7.7,7.7,7.7,False,False,1.0,1.0
CWBUUUHKRWGIGX,training_pool,1,6.82,6.82,6.82,False,False,1.0,1.0
CWFXEOVJHOPAAC,training_pool,1,6.72,6.72,6.72,False,False,1.0,1.0
CWGPKADKUXFWDR,training_pool,1,5.84,5.84,5.84,False,False,0.0,1.0
CWIQJLUBNASVBC,training_pool,1,4.22,4.22,4.22,False,False,0.0,0.0
CWIYHOKBPKOCHZ,training_pool,1,7.24,7.24,7.24,False,False,1.0,1.0
CWMRILMPPGUTTE,training_pool,1,5.33,5.33,5.33,False,False,0.0,1.0
CWRUNDVYDPBFMH,training_pool,1,6.1,6.1,6.1,False,False,1.0,1.0
CWYSJCXIZMRPEZ,training_pool,1,6.55,6.55,6.55,False,False,1.0,1.0
CXBJLXHCMPTESY,training_pool,1,5.52,5.52,5.52,False,False,0.0,1.0
CXCMWLHHEUOKQL,training_pool,1,7.16,7.16,7.16,False,False,1.0,1.0
CXJHGTLIKOZHJE,training_pool,1,7.39,7.39,7.39,False,False,1.0,1.0
CXJONBHNIJFARE,training_pool,1,7.68,7.68,7.68,False,False,1.0,1.0
CXMNVVPEMHYESO,training_pool,1,7.35,7.35,7.35,False,False,1.0,1.0
CXQJRDQDYLVXEL,training_pool,1,5.01,5.01,5.01,False,False,0.0,1.0
CXSQILIHTWRLFQ,training_pool,1,8.7,8.7,8.7,False,False,1.0,1.0
CYDZPNMLONIHFV,training_pool,1,6.55,6.55,6.55,False,False,1.0,1.0
CYPUGHFYVJHLOZ,training_pool,5,7.28,5.58,7.93,True,False,,1.0
CYQRGESYDMHMAI,training_pool,1,7.46,7.46,7.46,False,False,1.0,1.0
CZKXBPRLBHIVAF,training_pool,1,6.62,6.62,6.62,False,False,1.0,1.0
CZPZADWUARSBDC,training_pool,1,6.98,6.98,6.98,False,False,1.0,1.0
CZVAGAQJZNJAPW,training_pool,1,7.05,7.05,7.05,False,False,1.0,1.0
CZXMLLSNIMHIFO,training_pool,1,6.2,6.2,6.2,False,False,1.0,1.0
CZZCGYYJTPWNON,training_pool,1,7.75,7.75,7.75,False,False,1.0,1.0
DADHJCHABCTJSK,training_pool,1,7.8,7.8,7.8,False,False,1.0,1.0
DAEKZKUAFVMFKP,training_pool,1,6.66,6.66,6.66,False,False,1.0,1.0
DAFFBWCJVXCNBW,training_pool,2,7.62,7.54,7.7,False,False,1.0,1.0
DAPGUNKYRTYTAG,training_pool,1,8.02,8.02,8.02,False,False,1.0,1.0
DAQHOGIVJRTPRJ,training_pool,1,5.35,5.35,5.35,False,False,0.0,1.0
DAQJXPYVPISCGN,training_pool,1,6.96,6.96,6.96,False,False,1.0,1.0
DAQPUEYNJFWBGU,training_pool,1,5.96,5.96,5.96,False,False,0.0,1.0
DARUDEIEANYQOK,training_pool,1,6.26,6.26,6.26,False,False,1.0,1.0
DASOTEJBILFGNG,training_pool,1,6.66,6.66,6.66,False,False,1.0,1.0
DASPFCNYUUGYII,training_pool,1,5.77,5.77,5.77,False,False,0.0,1.0
DAUUYZZSBTWCKJ,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
DAWMTLYDEHXOQA,training_pool,1,6.05,6.05,6.05,False,False,1.0,1.0
DBAHKWACOWNHHW,training_pool,1,5.7,5.7,5.7,False,False,0.0,1.0
DBARNAJNBUVQQY,training_pool,1,5.87,5.87,5.87,False,False,0.0,1.0
DBEZAQWZIMHBRG,training_pool,1,5.05,5.05,5.05,False,False,0.0,1.0
DBKRGAVAZKUHPC,training_pool,1,4.16,4.16,4.16,False,False,0.0,0.0
DBOGUXGEJXYHPC,training_pool,1,4.74,4.74,4.74,False,False,0.0,0.0
DBUKLJHVMCKPSH,training_pool,1,5.36,5.36,5.36,False,False,0.0,1.0
DBWILLAXKDUAPA,training_pool,1,7.4,7.4,7.4,False,False,1.0,1.0
DBYDCJSATBOJOK,training_pool,2,6.4,5.75,7.05,True,False,,1.0
DBYKGCFFWFBPKL,training_pool,1,7.96,7.96,7.96,False,False,1.0,1.0
DBYNZDLOIRGYTE,training_pool,1,7.8,7.8,7.8,False,False,1.0,1.0
DBYVEERPFTUGSV,training_pool,2,10.05,10.05,10.05,False,False,1.0,1.0
DBZCJRCZIJMVPC,training_pool,1,7.05,7.05,7.05,False,False,1.0,1.0
DCCWOUMTBFRHCJ,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
DCDFZCCMGRLMFA,training_pool,1,6.04,6.04,6.04,False,False,1.0,1.0
DCDIYRZMEGSVCN,training_pool,1,7.46,7.46,7.46,False,False,1.0,1.0
DCEUKJMFFBNQJQ,training_pool,1,5.12,5.12,5.12,False,False,0.0,1.0
DCIAJQYVIKONRS,training_pool,2,5.43,4.96,5.9,False,False,0.0,1.0
DCMYHQMCRQKYSM,training_pool,1,7.33,7.33,7.33,False,False,1.0,1.0
DCNFOZPTCDBWRR,training_pool,2,5.515000000000001,5.28,5.75,False,False,0.0,1.0
DCOPUUMXTXDBNB,training_pool,21,6.09,4.63,8.3,True,True,,
DCPYAQNIQIDDNW,training_pool,1,5.15,5.15,5.15,False,False,0.0,1.0
DCTJYWHQVPYTJL,training_pool,1,4.97,4.97,4.97,False,False,0.0,0.0
DCUHXHDPMHYMCG,training_pool,1,4.21,4.21,4.21,False,False,0.0,0.0
DCVQYHUGOBPBKD,training_pool,1,5.55,5.55,5.55,False,False,0.0,1.0
DDAUUFHOQWDQAE,training_pool,1,4.56,4.56,4.56,False,False,0.0,0.0
DDKPQYHRYNCYMI,training_pool,1,8.1,8.1,8.1,False,False,1.0,1.0
DDLFHUMKBIUTAS,training_pool,1,8.05,8.05,8.05,False,False,1.0,1.0
DDZCJKFKMNVESZ,training_pool,1,4.16,4.16,4.16,False,False,0.0,0.0
DEIAIXWIMOETNX,training_pool,1,6.14,6.14,6.14,False,False,1.0,1.0
DEOMPFWIGOOQMC,training_pool,1,5.2,5.2,5.2,False,False,0.0,1.0
DEPLDXFZWRLVPL,training_pool,1,7.04,7.04,7.04,False,False,1.0,1.0
DESBNISDYNFRCI,training_pool,2,7.4,7.4,7.4,False,False,1.0,1.0
DEVVQBIUASECGT,training_pool,1,6.66,6.66,6.66,False,False,1.0,1.0
DFAGWXVWJYTEEG,training_pool,1,5.85,5.85,5.85,False,False,0.0,1.0
DFBIRQPKNDILPW,training_pool,1,7.4,7.4,7.4,False,False,1.0,1.0
DFGMJFWWHKQIQC,training_pool,1,6.26,6.26,6.26,False,False,1.0,1.0
DFJVUELGIACRGE,training_pool,1,8.7,8.7,8.7,False,False,1.0,1.0
DFLFDHXLMTYYEI,training_pool,1,8.52,8.52,8.52,False,False,1.0,1.0
DFLWRYORYKDTRU,training_pool,1,7.43,7.43,7.43,False,False,1.0,1.0
DFOLAJVGZPYPKL,training_pool,1,8.05,8.05,8.05,False,False,1.0,1.0
DFSTZAKEISRAOK,training_pool,1,6.19,6.19,6.19,False,False,1.0,1.0
DFXUDLIGCVSXJI,training_pool,1,7.52,7.52,7.52,False,False,1.0,1.0
DFZNKMAEHVZMHR,training_pool,1,4.04,4.04,4.04,False,False,0.0,0.0
DGBHRXLUVJFCMS,training_pool,1,4.2,4.2,4.2,False,False,0.0,0.0
DGCCBPKNZKALHP,training_pool,1,4.35,4.35,4.35,False,False,0.0,0.0
DGMFCHKURLYHIZ,training_pool,1,6.05,6.05,6.05,False,False,1.0,1.0
DGVMYPWWHNIECE,training_pool,1,7.22,7.22,7.22,False,False,1.0,1.0
DGYWHJGJQUGSBA,training_pool,1,5.81,5.81,5.81,False,False,0.0,1.0
DHBGCEOVDIDNIG,training_pool,1,5.44,5.44,5.44,False,False,0.0,1.0
DHBMOABPBBTTBA,training_pool,1,7.16,7.16,7.16,False,False,1.0,1.0
DHBNTPNLOIHYEH,training_pool,1,4.46,4.46,4.46,False,False,0.0,0.0
DHCKGWRSGKQVAK,training_pool,2,6.695,5.55,7.84,True,False,,1.0
DHCXCQRUKQXNML,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
DHFMPIJITCFEFT,training_pool,1,4.83,4.83,4.83,False,False,0.0,0.0
DHIJSADTEIPYLH,training_pool,1,5.07,5.07,5.07,False,False,0.0,1.0
DHJJJVAMXQKMBR,training_pool,1,5.5,5.5,5.5,False,False,0.0,1.0
DHNTZEYGEFMOTJ,training_pool,1,6.16,6.16,6.16,False,False,1.0,1.0
DHQWPYUKGRNMBA,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
DHRDHNHJDYLPGD,training_pool,1,6.09,6.09,6.09,False,False,1.0,1.0
DHRWMANEHKIRBS,training_pool,1,8.15,8.15,8.15,False,False,1.0,1.0
DHWSKDOOUNAPHC,training_pool,1,8.15,8.15,8.15,False,False,1.0,1.0
DHZKWLKOBNXRLI,training_pool,1,7.34,7.34,7.34,False,False,1.0,1.0
DHZXHKWNGJDESB,training_pool,1,6.3,6.3,6.3,False,False,1.0,1.0
DICHKUSVPRXKBB,training_pool,1,6.72,6.72,6.72,False,False,1.0,1.0
DIIJJSMSKXETBH,training_pool,1,6.07,6.07,6.07,False,False,1.0,1.0
DIMRPPBPMWBQOI,training_pool,1,6.54,6.54,6.54,False,False,1.0,1.0
DINGLXQCPYVJND,training_pool,1,5.57,5.57,5.57,False,False,0.0,1.0
DIOZWMKSWKRGLS,training_pool,1,4.26,4.26,4.26,False,False,0.0,0.0
DIRIVBQYONNWEG,training_pool,1,5.58,5.58,5.58,False,False,0.0,1.0
DITSXUUEJDNZAX,training_pool,1,6.92,6.92,6.92,False,False,1.0,1.0
DIUCLSCBUOAEQY,training_pool,3,7.11,6.72,7.2,False,False,1.0,1.0
DIYJQUPTYJFNLF,training_pool,1,5.92,5.92,5.92,False,False,0.0,1.0
DIZPXIPTIAFZLP,training_pool,1,6.51,6.51,6.51,False,False,1.0,1.0
